n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,bounding_tries,bounding_hits,bounding_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct
8,30,8,1,8,8,8,4.5074e-05,1,4.5074e-05,4.5074e-05,4.5074e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.8172e-05,1,4.8172e-05,4.8172e-05,4.8172e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,6.6652e-05,1,6.6652e-05,6.6652e-05,6.6652e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.8259e-05,1,4.8259e-05,4.8259e-05,4.8259e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,12,1,12,12,12,5.8375e-05,1,5.8375e-05,5.8375e-05,5.8375e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,6.4805e-05,1,6.4805e-05,6.4805e-05,6.4805e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5652e-05,1,4.5652e-05,4.5652e-05,4.5652e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,0.000132342,1,0.000132342,0.000132342,0.000132342,44,1,44,44,44,3,1,3,3,3,2,1,2,2,2,2,1,2,2,2,3,1,3,3,3,3,1,3,3,3,1,0,0,2,1,50,6,1,16.7,5,3,60,1,0,0,1,0,0
8,30,4,1,4,4,4,3.8979e-05,1,3.8979e-05,3.8979e-05,3.8979e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,12,1,12,12,12,6.6466e-05,1,6.6466e-05,6.6466e-05,6.6466e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,6.811e-05,1,6.811e-05,6.811e-05,6.811e-05,19,1,19,19,19,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,1,3,3,3,2,1,2,2,2,1,0,0,0,0,0,3,0,0,3,3,100,0,0,0,0,0,0
8,30,6,1,6,6,6,4.2171e-05,1,4.2171e-05,4.2171e-05,4.2171e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,5.2601e-05,1,5.2601e-05,5.2601e-05,5.2601e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.5175e-05,1,4.5175e-05,4.5175e-05,4.5175e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5829e-05,1,4.5829e-05,4.5829e-05,4.5829e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,5.1423e-05,1,5.1423e-05,5.1423e-05,5.1423e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,9.5005e-05,1,9.5005e-05,9.5005e-05,9.5005e-05,28,1,28,28,28,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,1,3,3,3,2,1,2,2,2,1,0,0,1,0,0,4,0,0,4,3,75,1,1,100,0,0,0
8,30,11,1,11,11,11,5.35e-05,1,5.35e-05,5.35e-05,5.35e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5644e-05,1,4.5644e-05,4.5644e-05,4.5644e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,0.00017866,1,0.00017866,0.00017866,0.00017866,49,1,49,49,49,3,1,3,3,3,2,1,2,2,2,2,1,2,2,2,3,1,3,3,3,3,1,3,3,3,1,0,0,2,1,50,7,1,14.3,6,4,66.7,1,0,0,1,0,0
8,30,10,1,10,10,10,5.0141e-05,1,5.0141e-05,5.0141e-05,5.0141e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,5.3499e-05,1,5.3499e-05,5.3499e-05,5.3499e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.9929e-05,1,4.9929e-05,4.9929e-05,4.9929e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,14,1,14,14,14,7.0798e-05,1,7.0798e-05,7.0798e-05,7.0798e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.8901e-05,1,4.8901e-05,4.8901e-05,4.8901e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.592e-05,1,4.592e-05,4.592e-05,4.592e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5642e-05,1,4.5642e-05,4.5642e-05,4.5642e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,7.528e-05,1,7.528e-05,7.528e-05,7.528e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,14,1,14,14,14,7.918e-05,1,7.918e-05,7.918e-05,7.918e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.4185e-05,1,4.4185e-05,4.4185e-05,4.4185e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.4451e-05,1,4.4451e-05,4.4451e-05,4.4451e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,8.1058e-05,1,8.1058e-05,8.1058e-05,8.1058e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.293e-05,1,4.293e-05,4.293e-05,4.293e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.3786e-05,1,4.3786e-05,4.3786e-05,4.3786e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,4,1,4,4,4,3.9258e-05,1,3.9258e-05,3.9258e-05,3.9258e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,6.9848e-05,1,6.9848e-05,6.9848e-05,6.9848e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,5,1,5,5,5,4.1731e-05,1,4.1731e-05,4.1731e-05,4.1731e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,12,1,12,12,12,5.3965e-05,1,5.3965e-05,5.3965e-05,5.3965e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,7.7698e-05,1,7.7698e-05,7.7698e-05,7.7698e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,7.138e-05,1,7.138e-05,7.138e-05,7.138e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,5.5036e-05,1,5.5036e-05,5.5036e-05,5.5036e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,4.9806e-05,1,4.9806e-05,4.9806e-05,4.9806e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,7.0671e-05,1,7.0671e-05,7.0671e-05,7.0671e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.225e-05,1,4.225e-05,4.225e-05,4.225e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,12,1,12,12,12,5.4865e-05,1,5.4865e-05,5.4865e-05,5.4865e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,4,1,4,4,4,3.9721e-05,1,3.9721e-05,3.9721e-05,3.9721e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,5.0496e-05,1,5.0496e-05,5.0496e-05,5.0496e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.2642e-05,1,4.2642e-05,4.2642e-05,4.2642e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,2,1,2,2,2,3.536e-05,1,3.536e-05,3.536e-05,3.536e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5633e-05,1,4.5633e-05,4.5633e-05,4.5633e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,6.1601e-05,1,6.1601e-05,6.1601e-05,6.1601e-05,14,1,14,14,14,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,1,3,3,3,2,1,2,2,2,1,0,0,0,0,0,2,0,0,2,2,100,0,0,0,0,0,0
8,30,7,1,7,7,7,4.4112e-05,1,4.4112e-05,4.4112e-05,4.4112e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.4532e-05,1,4.4532e-05,4.4532e-05,4.4532e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.4433e-05,1,4.4433e-05,4.4433e-05,4.4433e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,7.0258e-05,1,7.0258e-05,7.0258e-05,7.0258e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,13,1,13,13,13,5.6493e-05,1,5.6493e-05,5.6493e-05,5.6493e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,5,1,5,5,5,4.0759e-05,1,4.0759e-05,4.0759e-05,4.0759e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.7025e-05,1,4.7025e-05,4.7025e-05,4.7025e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,0.000154284,1,0.000154284,0.000154284,0.000154284,44,1,44,44,44,3,1,3,3,3,2,1,2,2,2,2,1,2,2,2,3,1,3,3,3,3,1,3,3,3,1,0,0,2,1,50,6,1,16.7,5,3,60,1,0,0,1,0,0
8,30,7,1,7,7,7,4.5534e-05,1,4.5534e-05,4.5534e-05,4.5534e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,12,1,12,12,12,7.6624e-05,1,7.6624e-05,7.6624e-05,7.6624e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.8213e-05,1,4.8213e-05,4.8213e-05,4.8213e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.9063e-05,1,4.9063e-05,4.9063e-05,4.9063e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,5.0837e-05,1,5.0837e-05,5.0837e-05,5.0837e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,4,1,4,4,4,3.9194e-05,1,3.9194e-05,3.9194e-05,3.9194e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.2214e-05,1,4.2214e-05,4.2214e-05,4.2214e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.3029e-05,1,4.3029e-05,4.3029e-05,4.3029e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,6.541e-05,1,6.541e-05,6.541e-05,6.541e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,5,1,5,5,5,4.2352e-05,1,4.2352e-05,4.2352e-05,4.2352e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,0.00019167,1,0.00019167,0.00019167,0.00019167,53,1,53,53,53,3,1,3,3,3,2,1,2,2,2,2,1,2,2,2,3,1,3,3,3,3,1,3,3,3,1,0,0,3,1,33.3,7,1,14.3,6,3,50,2,1,50,1,0,0
8,30,8,1,8,8,8,4.693e-05,1,4.693e-05,4.693e-05,4.693e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,6.9628e-05,1,6.9628e-05,6.9628e-05,6.9628e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.6396e-05,1,4.6396e-05,4.6396e-05,4.6396e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,4,1,4,4,4,5.8063e-05,1,5.8063e-05,5.8063e-05,5.8063e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.4126e-05,1,4.4126e-05,4.4126e-05,4.4126e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,5.3992e-05,1,5.3992e-05,5.3992e-05,5.3992e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.975e-05,1,4.975e-05,4.975e-05,4.975e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.2327e-05,1,4.2327e-05,4.2327e-05,4.2327e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.4108e-05,1,4.4108e-05,4.4108e-05,4.4108e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.6484e-05,1,4.6484e-05,4.6484e-05,4.6484e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.4289e-05,1,4.4289e-05,4.4289e-05,4.4289e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.5338e-05,1,4.5338e-05,4.5338e-05,4.5338e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.7872e-05,1,4.7872e-05,4.7872e-05,4.7872e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.679e-05,1,4.679e-05,4.679e-05,4.679e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,7.2588e-05,1,7.2588e-05,7.2588e-05,7.2588e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.5465e-05,1,4.5465e-05,4.5465e-05,4.5465e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,7.2415e-05,1,7.2415e-05,7.2415e-05,7.2415e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.602e-05,1,4.602e-05,4.602e-05,4.602e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.8585e-05,1,4.8585e-05,4.8585e-05,4.8585e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.7508e-05,1,4.7508e-05,4.7508e-05,4.7508e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.2337e-05,1,4.2337e-05,4.2337e-05,4.2337e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.6684e-05,1,4.6684e-05,4.6684e-05,4.6684e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,14,1,14,14,14,0.000213318,1,0.000213318,0.000213318,0.000213318,32,1,32,32,32,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,4,1,4,4,4,3,1,3,3,3,1,0,0,2,0,0,4,0,0,4,2,50,2,2,100,0,0,0
8,30,13,1,13,13,13,7.8409e-05,1,7.8409e-05,7.8409e-05,7.8409e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,5.5232e-05,1,5.5232e-05,5.5232e-05,5.5232e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
